variable,weight,target,sign,period_l,period_h
hours_worked,0.230601818314229,unemployment,neg,8,50
unemployment,-0.0417810836932242,unemployment,neg,8,50
labor_share,0.206929664768606,unemployment,neg,8,50
interest,0.142942580548687,unemployment,neg,8,50
inflation,0.0166223612450554,unemployment,neg,8,50
productivity,-0.0630407720478729,unemployment,neg,8,50
TFP,-0.262997991963796,unemployment,neg,8,50
vfci,0.0825039454091906,unemployment,neg,8,50
output,-0.153829042170373,vfci,neg,8,50
investment,-0.462786486788162,vfci,neg,8,50
consumption,-0.114343259041813,vfci,neg,8,50
hours_worked,-0.219713388396527,vfci,neg,8,50
unemployment,0.065316222017974,vfci,neg,8,50
labor_share,0.0359240308224753,vfci,neg,8,50
interest,-0.134402911513004,vfci,neg,8,50
inflation,-0.0238048175035955,vfci,neg,8,50
productivity,-0.0385981873483059,vfci,neg,8,50
TFP,0.227277175442234,vfci,neg,8,50
vfci,-0.175216918388175,vfci,neg,8,50
output,-0.016748559453071,unemployment,pos,8,50
investment,0.14049134371207,unemployment,pos,8,50
consumption,-0.0554554142135513,unemployment,pos,8,50
hours_worked,-0.230601818314229,unemployment,pos,8,50
unemployment,0.0417810836932242,unemployment,pos,8,50
labor_share,-0.206929664768606,unemployment,pos,8,50
interest,-0.142942580548687,unemployment,pos,8,50
inflation,-0.0166223612450554,unemployment,pos,8,50
productivity,0.0630407720478729,unemployment,pos,8,50
TFP,0.262997991963796,unemployment,pos,8,50
vfci,-0.0825039454091906,unemployment,pos,8,50
output,0.153829042170373,vfci,pos,8,50
investment,0.462786486788162,vfci,pos,8,50
consumption,0.114343259041813,vfci,pos,8,50
hours_worked,0.219713388396527,vfci,pos,8,50
unemployment,-0.065316222017974,vfci,pos,8,50
labor_share,-0.0359240308224753,vfci,pos,8,50
interest,0.134402911513004,vfci,pos,8,50
inflation,0.0238048175035955,vfci,pos,8,50
productivity,0.0385981873483059,vfci,pos,8,50
TFP,-0.227277175442234,vfci,pos,8,50
vfci,0.175216918388175,vfci,pos,8,50
output,-0.00314384799046078,unemployment,neg,10,50
investment,-0.205606889067306,unemployment,neg,10,50
consumption,0.0455071038577364,unemployment,neg,10,50
hours_worked,0.215935081601878,unemployment,neg,10,50
unemployment,-0.0337277619914806,unemployment,neg,10,50
labor_share,0.218058726654673,unemployment,neg,10,50
interest,0.141531631481164,unemployment,neg,10,50
inflation,0.01730766096126,unemployment,neg,10,50
productivity,-0.0723512908139874,unemployment,neg,10,50
TFP,-0.263687249879729,unemployment,neg,10,50
vfci,0.0819856729937155,unemployment,neg,10,50
output,-0.164547452538378,vfci,neg,10,50
investment,-0.489640711114543,vfci,neg,10,50
consumption,-0.119843399149162,vfci,neg,10,50
hours_worked,-0.226759716997513,vfci,neg,10,50
unemployment,0.0682202070809575,vfci,neg,10,50
labor_share,0.0420895252874658,vfci,neg,10,50
interest,-0.134748949887152,vfci,neg,10,50
inflation,-0.0234226702314354,vfci,neg,10,50
productivity,-0.0453317725716101,vfci,neg,10,50
TFP,0.224896195050791,vfci,neg,10,50
vfci,-0.173365303131836,vfci,neg,10,50
output,0.00314384799046078,unemployment,pos,10,50
investment,0.205606889067306,unemployment,pos,10,50
consumption,-0.0455071038577364,unemployment,pos,10,50
hours_worked,-0.215935081601878,unemployment,pos,10,50
unemployment,0.0337277619914806,unemployment,pos,10,50
labor_share,-0.218058726654673,unemployment,pos,10,50
interest,-0.141531631481164,unemployment,pos,10,50
inflation,-0.01730766096126,unemployment,pos,10,50
productivity,0.0723512908139874,unemployment,pos,10,50
TFP,0.263687249879729,unemployment,pos,10,50
vfci,-0.0819856729937155,unemployment,pos,10,50
output,0.164547452538378,vfci,pos,10,50
investment,0.489640711114543,vfci,pos,10,50
consumption,0.119843399149162,vfci,pos,10,50
hours_worked,0.226759716997513,vfci,pos,10,50
unemployment,-0.0682202070809575,vfci,pos,10,50
labor_share,-0.0420895252874658,vfci,pos,10,50
interest,0.134748949887152,vfci,pos,10,50
inflation,0.0234226702314354,vfci,pos,10,50
productivity,0.0453317725716101,vfci,pos,10,50
TFP,-0.224896195050791,vfci,pos,10,50
vfci,0.173365303131836,vfci,pos,10,50
output,-0.0257699935559702,unemployment,neg,12,50
investment,-0.279390964830914,unemployment,neg,12,50
consumption,0.0341101905410725,unemployment,neg,12,50
hours_worked,0.198731373658714,unemployment,neg,12,50
unemployment,-0.0244304068359719,unemployment,neg,12,50
labor_share,0.230009212352477,unemployment,neg,12,50
interest,0.139590068254263,unemployment,neg,12,50
inflation,0.0180668148052659,unemployment,neg,12,50
productivity,-0.082771748990777,unemployment,neg,12,50
TFP,-0.263877661166284,unemployment,neg,12,50
vfci,0.0812214445509427,unemployment,neg,12,50
output,-0.174234353853872,vfci,neg,12,50
investment,-0.514427306642994,vfci,neg,12,50
consumption,-0.124135890216219,vfci,neg,12,50
hours_worked,-0.232510159560697,vfci,neg,12,50
unemployment,0.0706672243274554,vfci,neg,12,50
labor_share,0.0489229535050483,vfci,neg,12,50
interest,-0.134917668827506,vfci,neg,12,50
inflation,-0.0230132900166261,vfci,neg,12,50
productivity,-0.0518714209213231,vfci,neg,12,50
TFP,0.221550934896076,vfci,neg,12,50
vfci,-0.171903538568477,vfci,neg,12,50
output,0.0257699935559702,unemployment,pos,12,50
investment,0.279390964830914,unemployment,pos,12,50
consumption,-0.0341101905410725,unemployment,pos,12,50
hours_worked,-0.198731373658714,unemployment,pos,12,50
unemployment,0.0244304068359719,unemployment,pos,12,50
labor_share,-0.230009212352477,unemployment,pos,12,50
interest,-0.139590068254263,unemployment,pos,12,50
inflation,-0.0180668148052659,unemployment,pos,12,50
productivity,0.082771748990777,unemployment,pos,12,50
TFP,0.263877661166284,unemployment,pos,12,50
vfci,-0.0812214445509427,unemployment,pos,12,50
output,0.174234353853872,vfci,pos,12,50
investment,0.514427306642994,vfci,pos,12,50
consumption,0.124135890216219,vfci,pos,12,50
hours_worked,0.232510159560697,vfci,pos,12,50
unemployment,-0.0706672243274554,vfci,pos,12,50
labor_share,-0.0489229535050483,vfci,pos,12,50
interest,0.134917668827506,vfci,pos,12,50
inflation,0.0230132900166261,vfci,pos,12,50
productivity,0.0518714209213231,vfci,pos,12,50
TFP,-0.221550934896076,vfci,pos,12,50
vfci,0.171903538568477,vfci,pos,12,50
output,-0.0486118566021345,unemployment,neg,14,50
investment,-0.353926426725025,unemployment,neg,14,50
consumption,0.0225263603627223,unemployment,neg,14,50
hours_worked,0.180718881141201,unemployment,neg,14,50
unemployment,-0.0147936335553024,unemployment,neg,14,50
labor_share,0.2410814952652,unemployment,neg,14,50
interest,0.137249737369733,unemployment,neg,14,50
inflation,0.0188106827692078,unemployment,neg,14,50
productivity,-0.0930039105243715,unemployment,neg,14,50
TFP,-0.263328300581242,unemployment,neg,14,50
vfci,0.0802898405329661,unemployment,neg,14,50
output,-0.183386589867056,vfci,neg,14,50
investment,-0.538414607074202,vfci,neg,14,50
consumption,-0.127694343372032,vfci,neg,14,50
hours_worked,-0.237289635287989,vfci,neg,14,50
unemployment,0.0727604305169149,vfci,neg,14,50
labor_share,0.0568127792109086,vfci,neg,14,50
interest,-0.134880067555499,vfci,neg,14,50
inflation,-0.0227360955607403,vfci,neg,14,50
productivity,-0.0585219075230926,vfci,neg,14,50
TFP,0.217236532355143,vfci,neg,14,50
vfci,-0.170734469711943,vfci,neg,14,50
output,0.0486118566021345,unemployment,pos,14,50
investment,0.353926426725025,unemployment,pos,14,50
consumption,-0.0225263603627223,unemployment,pos,14,50
hours_worked,-0.180718881141201,unemployment,pos,14,50
unemployment,0.0147936335553024,unemployment,pos,14,50
labor_share,-0.2410814952652,unemployment,pos,14,50
interest,-0.137249737369733,unemployment,pos,14,50
inflation,-0.0188106827692078,unemployment,pos,14,50
productivity,0.0930039105243715,unemployment,pos,14,50
TFP,0.263328300581242,unemployment,pos,14,50
vfci,-0.0802898405329661,unemployment,pos,14,50
output,0.183386589867056,vfci,pos,14,50
investment,0.538414607074202,vfci,pos,14,50
consumption,0.127694343372032,vfci,pos,14,50
hours_worked,0.237289635287989,vfci,pos,14,50
unemployment,-0.0727604305169149,vfci,pos,14,50
labor_share,-0.0568127792109086,vfci,pos,14,50
interest,0.134880067555499,vfci,pos,14,50
inflation,0.0227360955607403,vfci,pos,14,50
productivity,0.0585219075230926,vfci,pos,14,50
TFP,-0.217236532355143,vfci,pos,14,50
vfci,0.170734469711943,vfci,pos,14,50
output,-0.0688114249769878,unemployment,neg,16,50
investment,-0.42034745195309,unemployment,neg,16,50
consumption,0.012213634700036,unemployment,neg,16,50
hours_worked,0.164133106072023,unemployment,neg,16,50
unemployment,-0.00591413563488765,unemployment,neg,16,50
labor_share,0.249634527553771,unemployment,neg,16,50
interest,0.134837519126546,unemployment,neg,16,50
inflation,0.0194702432659364,unemployment,neg,16,50
productivity,-0.101660830323583,unemployment,neg,16,50
TFP,-0.262064387064604,unemployment,neg,16,50
vfci,0.0793822011205024,unemployment,neg,16,50
output,-0.192024480748505,vfci,neg,16,50
investment,-0.561743720159189,vfci,neg,16,50
consumption,-0.130685512106638,vfci,neg,16,50
hours_worked,-0.241154492003017,vfci,neg,16,50
unemployment,0.0745161986245772,vfci,neg,16,50
labor_share,0.0657186535711449,vfci,neg,16,50
interest,-0.134610976218434,vfci,neg,16,50
inflation,-0.0227057550386115,vfci,neg,16,50
productivity,-0.0652421995440421,vfci,neg,16,50
TFP,0.212059183756387,vfci,neg,16,50
vfci,-0.16983206816758,vfci,neg,16,50
output,0.0688114249769878,unemployment,pos,16,50
investment,0.42034745195309,unemployment,pos,16,50
consumption,-0.012213634700036,unemployment,pos,16,50
hours_worked,-0.164133106072023,unemployment,pos,16,50
unemployment,0.00591413563488765,unemployment,pos,16,50
labor_share,-0.249634527553771,unemployment,pos,16,50
interest,-0.134837519126546,unemployment,pos,16,50
inflation,-0.0194702432659364,unemployment,pos,16,50
productivity,0.101660830323583,unemployment,pos,16,50
TFP,0.262064387064604,unemployment,pos,16,50
vfci,-0.0793822011205024,unemployment,pos,16,50
output,0.192024480748505,vfci,pos,16,50
investment,0.561743720159189,vfci,pos,16,50
consumption,0.130685512106638,vfci,pos,16,50
hours_worked,0.241154492003017,vfci,pos,16,50
unemployment,-0.0745161986245772,vfci,pos,16,50
labor_share,-0.0657186535711449,vfci,pos,16,50
interest,0.134610976218434,vfci,pos,16,50
inflation,0.0227057550386115,vfci,pos,16,50
productivity,0.0652421995440421,vfci,pos,16,50
TFP,-0.212059183756387,vfci,pos,16,50
vfci,0.16983206816758,vfci,pos,16,50
output,0.0840680648989935,unemployment,neg,18,50
investment,0.471375063754842,unemployment,neg,18,50
consumption,-0.00437648504548799,unemployment,neg,18,50
hours_worked,-0.151073246681356,unemployment,neg,18,50
unemployment,-0.00118573751336725,unemployment,neg,18,50
labor_share,-0.254801881359075,unemployment,neg,18,50
interest,-0.132773997416534,unemployment,neg,18,50
inflation,-0.0200147913820071,unemployment,neg,18,50
productivity,0.107785459137484,unemployment,neg,18,50
TFP,0.26043571056853,unemployment,neg,18,50
vfci,-0.0787002791024731,unemployment,neg,18,50
output,-0.199620971214623,vfci,neg,18,50
investment,-0.582966959446607,vfci,neg,18,50
consumption,-0.133055330464328,vfci,neg,18,50
hours_worked,-0.243983108173199,vfci,neg,18,50
unemployment,0.0758688758526194,vfci,neg,18,50
labor_share,0.0748023785764734,vfci,neg,18,50
interest,-0.134137149485235,vfci,neg,18,50
inflation,-0.0229426901953816,vfci,neg,18,50
productivity,-0.0715300925873127,vfci,neg,18,50
TFP,0.206539346393283,vfci,neg,18,50
vfci,-0.169205064118385,vfci,neg,18,50
output,-0.0840680648989935,unemployment,pos,18,50
investment,-0.471375063754842,unemployment,pos,18,50
consumption,0.00437648504548799,unemployment,pos,18,50
hours_worked,0.151073246681356,unemployment,pos,18,50
unemployment,0.00118573751336725,unemployment,pos,18,50
labor_share,0.254801881359075,unemployment,pos,18,50
interest,0.132773997416534,unemployment,pos,18,50
inflation,0.0200147913820071,unemployment,pos,18,50
productivity,-0.107785459137484,unemployment,pos,18,50
TFP,-0.26043571056853,unemployment,pos,18,50
vfci,0.0787002791024731,unemployment,pos,18,50
output,0.199620971214623,vfci,pos,18,50
investment,0.582966959446607,vfci,pos,18,50
consumption,0.133055330464328,vfci,pos,18,50
hours_worked,0.243983108173199,vfci,pos,18,50
unemployment,-0.0758688758526194,vfci,pos,18,50
labor_share,-0.0748023785764734,vfci,pos,18,50
interest,0.134137149485235,vfci,pos,18,50
inflation,0.0229426901953816,vfci,pos,18,50
productivity,0.0715300925873127,vfci,pos,18,50
TFP,-0.206539346393283,vfci,pos,18,50
vfci,0.169205064118385,vfci,pos,18,50
output,0.097592570751077,unemployment,neg,20,50
investment,0.518057607429837,unemployment,neg,20,50
consumption,0.00261051532364699,unemployment,neg,20,50
hours_worked,-0.138956982459806,unemployment,neg,20,50
unemployment,-0.00801333996080507,unemployment,neg,20,50
labor_share,-0.257632914772773,unemployment,neg,20,50
interest,-0.130727304843968,unemployment,neg,20,50
inflation,-0.0206248913772294,unemployment,neg,20,50
productivity,0.112671817029628,unemployment,neg,20,50
TFP,0.258212291582197,unemployment,neg,20,50
vfci,-0.0781730808048909,unemployment,neg,20,50
output,-0.208003021550091,vfci,neg,20,50
investment,-0.607326022928017,vfci,neg,20,50
consumption,-0.135383363051843,vfci,neg,20,50
hours_worked,-0.246397130743618,vfci,neg,20,50
unemployment,0.0771302770965708,vfci,neg,20,50
labor_share,0.0862383213278245,vfci,neg,20,50
interest,-0.13329282875159,vfci,neg,20,50
inflation,-0.0235468592096176,vfci,neg,20,50
productivity,-0.0789311675290283,vfci,neg,20,50
TFP,0.199258410150069,vfci,neg,20,50
vfci,-0.168698986989525,vfci,neg,20,50
output,-0.097592570751077,unemployment,pos,20,50
investment,-0.518057607429837,unemployment,pos,20,50
consumption,-0.00261051532364699,unemployment,pos,20,50
hours_worked,0.138956982459806,unemployment,pos,20,50
unemployment,0.00801333996080507,unemployment,pos,20,50
labor_share,0.257632914772773,unemployment,pos,20,50
interest,0.130727304843968,unemployment,pos,20,50
inflation,0.0206248913772294,unemployment,pos,20,50
productivity,-0.112671817029628,unemployment,pos,20,50
TFP,-0.258212291582197,unemployment,pos,20,50
vfci,0.0781730808048909,unemployment,pos,20,50
output,0.208003021550091,vfci,pos,20,50
investment,0.607326022928017,vfci,pos,20,50
consumption,0.135383363051843,vfci,pos,20,50
hours_worked,0.246397130743618,vfci,pos,20,50
unemployment,-0.0771302770965708,vfci,pos,20,50
labor_share,-0.0862383213278245,vfci,pos,20,50
interest,0.13329282875159,vfci,pos,20,50
inflation,0.0235468592096176,vfci,pos,20,50
productivity,0.0789311675290283,vfci,pos,20,50
TFP,-0.199258410150069,vfci,pos,20,50
vfci,0.168698986989525,vfci,pos,20,50
output,0.106673983191856,unemployment,neg,22,50
investment,0.551110421635906,unemployment,neg,22,50
consumption,0.00732604519253332,unemployment,neg,22,50
hours_worked,-0.130402032512137,unemployment,neg,22,50
unemployment,-0.0131506318056271,unemployment,neg,22,50
labor_share,-0.25768044302042,unemployment,neg,22,50
interest,-0.129185530481243,unemployment,neg,22,50
inflation,-0.0212279025277021,unemployment,neg,22,50
productivity,0.115403695595137,unemployment,neg,22,50
TFP,0.255963092916748,unemployment,neg,22,50
vfci,-0.0779303497201308,unemployment,neg,22,50
output,-0.215369933694649,vfci,neg,22,50
investment,-0.629723020553098,vfci,neg,22,50
consumption,-0.137140630440073,vfci,neg,22,50
hours_worked,-0.247791979165659,vfci,neg,22,50
unemployment,0.07801110753084,vfci,neg,22,50
labor_share,0.0975457333082025,vfci,neg,22,50
interest,-0.132208028110254,vfci,neg,22,50
inflation,-0.0244051770223947,vfci,neg,22,50
productivity,-0.0859111353503435,vfci,neg,22,50
TFP,0.191652977422652,vfci,neg,22,50
vfci,-0.168417622235057,vfci,neg,22,50
output,-0.106673983191856,unemployment,pos,22,50
investment,-0.551110421635906,unemployment,pos,22,50
consumption,-0.00732604519253332,unemployment,pos,22,50
hours_worked,0.130402032512137,unemployment,pos,22,50
unemployment,0.0131506318056271,unemployment,pos,22,50
labor_share,0.25768044302042,unemployment,pos,22,50
interest,0.129185530481243,unemployment,pos,22,50
inflation,0.0212279025277021,unemployment,pos,22,50
productivity,-0.115403695595137,unemployment,pos,22,50
TFP,-0.255963092916748,unemployment,pos,22,50
vfci,0.0779303497201308,unemployment,pos,22,50
output,0.215369933694649,vfci,pos,22,50
investment,0.629723020553098,vfci,pos,22,50
consumption,0.137140630440073,vfci,pos,22,50
hours_worked,0.247791979165659,vfci,pos,22,50
unemployment,-0.07801110753084,vfci,pos,22,50
labor_share,-0.0975457333082025,vfci,pos,22,50
interest,0.132208028110254,vfci,pos,22,50
inflation,0.0244051770223947,vfci,pos,22,50
productivity,0.0859111353503435,vfci,pos,22,50
TFP,-0.191652977422652,vfci,pos,22,50
vfci,0.168417622235057,vfci,pos,22,50
output,0.11273000972554,unemployment,neg,24,50
investment,0.574846858257951,unemployment,neg,24,50
consumption,0.0104824984366283,unemployment,neg,24,50
hours_worked,-0.124418118608047,unemployment,neg,24,50
unemployment,-0.0170770093208936,unemployment,neg,24,50
labor_share,-0.255980244051919,unemployment,neg,24,50
interest,-0.128024321534194,unemployment,neg,24,50
inflation,-0.0218523051577276,unemployment,neg,24,50
productivity,0.116733057921768,unemployment,neg,24,50
TFP,0.253768401479069,unemployment,neg,24,50
vfci,-0.0778724382061908,unemployment,neg,24,50
output,-0.221835201753752,vfci,neg,24,50
investment,-0.65031033774163,vfci,neg,24,50
consumption,-0.13840271875134,vfci,neg,24,50
hours_worked,-0.248333804456164,vfci,neg,24,50
unemployment,0.0785830697413648,vfci,neg,24,50
labor_share,0.108454095623685,vfci,neg,24,50
interest,-0.130934607065049,vfci,neg,24,50
inflation,-0.0254252228617438,vfci,neg,24,50
productivity,-0.0924797556321295,vfci,neg,24,50
TFP,0.183873612998491,vfci,neg,24,50
vfci,-0.168295300601624,vfci,neg,24,50
output,-0.11273000972554,unemployment,pos,24,50
