Time Series Search Export,Search term,Search filters,,Last update of Credit to the non-financial sector data,Downloaded at,Source,Source URL,Download URL,About Credit to the non-financial sector
,,,,2024-06-10,2024-07-31 15:42 CEST,BIS,"https:/data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.770.A?additional_ts=BIS%2CWS_TC%2C2.0%255EQ.US.P.A.M.770.A","https:/data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.770.A?additional_ts=BIS%2CWS_TC%2C2.0%255EQ.US.P.A.M.770.A&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/TOTAL_CREDIT

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,BORROWERS_CTY:Borrowers' country,TC_BORROWERS:Borrowing sector,TC_LENDERS:Lending sector,VALUATION:Valuation method,UNIT_TYPE:Unit type,TC_ADJUST:Adjustment,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2000-06-30,F:Free,,A:Normal value,49.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2000-09-30,F:Free,,A:Normal value,49.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2000-12-31,F:Free,,A:Normal value,49.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2001-03-31,F:Free,,A:Normal value,49.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2001-06-30,F:Free,,A:Normal value,49.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2001-09-30,F:Free,,A:Normal value,49.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2001-12-31,F:Free,,A:Normal value,49.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2002-03-31,F:Free,,A:Normal value,48.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2002-06-30,F:Free,,A:Normal value,48.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2002-09-30,F:Free,,A:Normal value,49.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2002-12-31,F:Free,,A:Normal value,49.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2003-03-31,F:Free,,A:Normal value,49.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2003-06-30,F:Free,,A:Normal value,50.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2003-09-30,F:Free,,A:Normal value,50.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2003-12-31,F:Free,,A:Normal value,50.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2004-03-31,F:Free,,A:Normal value,50.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2004-06-30,F:Free,,A:Normal value,51.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2004-09-30,F:Free,,A:Normal value,51.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2004-12-31,F:Free,,A:Normal value,52.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2005-03-31,F:Free,,A:Normal value,52.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2005-06-30,F:Free,,A:Normal value,53.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2005-09-30,F:Free,,A:Normal value,54.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2005-12-31,F:Free,,A:Normal value,54.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2006-03-31,F:Free,,A:Normal value,54.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2006-06-30,F:Free,,A:Normal value,55.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2006-09-30,F:Free,,A:Normal value,55.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2006-12-31,F:Free,,A:Normal value,55.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2007-03-31,F:Free,,A:Normal value,55.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2007-06-30,F:Free,,A:Normal value,56.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2007-09-30,F:Free,,A:Normal value,57.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2007-12-31,F:Free,,A:Normal value,58.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2008-03-31,F:Free,,A:Normal value,58.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2008-06-30,F:Free,,A:Normal value,58.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2008-09-30,F:Free,,A:Normal value,58.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2008-12-31,F:Free,,A:Normal value,58.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2009-03-31,F:Free,,A:Normal value,58.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2009-06-30,F:Free,,A:Normal value,57.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2009-09-30,F:Free,,A:Normal value,56.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2009-12-31,F:Free,,A:Normal value,54.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2010-03-31,F:Free,,A:Normal value,56.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2010-06-30,F:Free,,A:Normal value,54.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2010-09-30,F:Free,,A:Normal value,54.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2010-12-31,F:Free,,A:Normal value,52.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2011-03-31,F:Free,,A:Normal value,51.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2011-06-30,F:Free,,A:Normal value,50.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2011-09-30,F:Free,,A:Normal value,50.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2011-12-31,F:Free,,A:Normal value,51.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2012-03-31,F:Free,,A:Normal value,50.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2012-06-30,F:Free,,A:Normal value,50.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2012-09-30,F:Free,,A:Normal value,50.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2012-12-31,F:Free,,A:Normal value,50.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2013-03-31,F:Free,,A:Normal value,49.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2013-06-30,F:Free,,A:Normal value,49.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2013-09-30,F:Free,,A:Normal value,49.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2013-12-31,F:Free,,A:Normal value,49.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2014-03-31,F:Free,,A:Normal value,49.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2014-06-30,F:Free,,A:Normal value,49.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2014-09-30,F:Free,,A:Normal value,49.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2014-12-31,F:Free,,A:Normal value,49.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2015-03-31,F:Free,,A:Normal value,49.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2015-06-30,F:Free,,A:Normal value,50.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2015-09-30,F:Free,,A:Normal value,50.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2015-12-31,F:Free,,A:Normal value,51.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2016-03-31,F:Free,,A:Normal value,51.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2016-06-30,F:Free,,A:Normal value,52.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2016-09-30,F:Free,,A:Normal value,52.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2016-12-31,F:Free,,A:Normal value,52.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2017-03-31,F:Free,,A:Normal value,51.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2017-06-30,F:Free,,A:Normal value,52.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2017-09-30,F:Free,,A:Normal value,52.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2017-12-31,F:Free,,A:Normal value,52.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2018-03-31,F:Free,,A:Normal value,51.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2018-06-30,F:Free,,A:Normal value,51.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2018-09-30,F:Free,,A:Normal value,51.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2018-12-31,F:Free,,A:Normal value,52.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2019-03-31,F:Free,,A:Normal value,51.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2019-06-30,F:Free,,A:Normal value,51.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2019-09-30,F:Free,,A:Normal value,51.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2019-12-31,F:Free,,A:Normal value,51.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2020-03-31,F:Free,,A:Normal value,53.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2020-06-30,F:Free,,A:Normal value,54.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2020-09-30,F:Free,,A:Normal value,53.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2020-12-31,F:Free,,A:Normal value,53.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2021-03-31,F:Free,,A:Normal value,52.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2021-06-30,F:Free,,A:Normal value,50.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2021-09-30,F:Free,,A:Normal value,49.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2021-12-31,F:Free,,A:Normal value,49.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2022-03-31,F:Free,,A:Normal value,49.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2022-06-30,F:Free,,A:Normal value,50.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2022-09-30,F:Free,,A:Normal value,50.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2022-12-31,F:Free,,A:Normal value,50.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2023-03-31,F:Free,,A:Normal value,50.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2023-06-30,F:Free,,A:Normal value,49.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2023-09-30,F:Free,,A:Normal value,49.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,2023-12-31,F:Free,,A:Normal value,49.0
